traffic_sensitivity,zone_influence,weather_impact,time_pattern,capacity_factor,mse,rmse,mae,r2
0.2,0.4,0.5,0.3,0.7,3068.695517563405,55.39580776162944,52.56549359392087,-4.955653024979455
0.2,0.4,0.5,0.5,0.1,1946.1818473034682,44.11555108239574,41.54695343660656,-2.7771045513359622
0.2,0.4,0.5,0.5,0.3,1939.5548523883172,44.04037752322654,41.46802726210991,-2.7642430334411268
0.2,0.4,0.5,0.5,0.5,1932.9406574731654,43.96522099879819,41.38910108761326,-2.751406357489156
0.2,0.4,0.5,0.5,0.7,1926.339262558014,43.8900815966206,41.31017491311662,-2.7385945234800517
0.2,0.4,0.5,0.7,0.1,1102.560625855125,33.204828351538346,30.38587686502865,-1.139824068244868
0.2,0.4,0.5,0.7,0.3,1097.7467853023898,33.13226200099217,30.308561428787044,-1.1304814782467472
0.2,0.4,0.5,0.7,0.5,1092.945744749654,33.05972995578842,30.231245992545425,-1.1211637301914914
0.2,0.4,0.5,0.7,0.7,1088.157504196919,32.98723244221799,30.153930556303816,-1.111870824079102
0.2,0.4,0.5,0.9,0.1,563.1139010510766,23.730021092512256,19.99342306651035,-0.09287838725222497
